gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CG8786 Rnf146 Gene Expression,758.9000180185377,-0.1746281306517211,0.28958682760925747,-0.6030251171760777,0.5464919801948193,0.9571409986177957,Sex_by_Treatment_Interaction,-0.1746281306517211,False
Dmel_CG44193 Cdep Gene Expression,11592.688160853717,-0.11890430023337722,0.19840095712618402,-0.599313138180848,0.5489640883160121,0.9571409986177957,Sex_by_Treatment_Interaction,-0.11890430023337722,False
Dmel_CR45169 lncRNA:CR45169 Gene Expression,6.924102590533009,1.1629466905245407,1.9414306086298698,0.5990153268188502,0.5491626639447713,0.9571409986177957,Sex_by_Treatment_Interaction,1.1629466905245407,False
Dmel_CG13559 CG13559 Gene Expression,6.99607168730426,-1.1526140231405848,1.9251836860844984,-0.5987034024191265,0.549370687896441,0.9571409986177957,Sex_by_Treatment_Interaction,-1.1526140231405848,False
Dmel_CG8326 CG8326 Gene Expression,164.09717576033148,-0.23758936604462616,0.3944505577210436,-0.602329902681111,0.5469545599417317,0.9571409986177957,Sex_by_Treatment_Interaction,-0.23758936604462616,False
Dmel_CG10428 CG10428 Gene Expression,739.9074717368685,0.2038709568436205,0.3375654232290853,0.6039450216595957,0.5458801949261095,0.9571409986177957,Sex_by_Treatment_Interaction,0.2038709568436205,False
Dmel_CR44031 asRNA:CR44031 Gene Expression,69.22447766677138,0.36967517655560944,0.6167441592615819,0.5993979367363864,0.5489075525408813,0.9571409986177957,Sex_by_Treatment_Interaction,0.36967517655560944,False
Dmel_CR45137 asRNA:CR45137 Gene Expression,5.850038814652301,-1.2721008833802692,2.116392738980418,-0.6010703306386836,0.5477931436299772,0.9571409986177957,Sex_by_Treatment_Interaction,-1.2721008833802692,False
Dmel_CG10609 Orco Gene Expression,69.02228096535286,-0.3357693728615235,0.5573749588866971,-0.6024120163779703,0.5468999132818337,0.9571409986177957,Sex_by_Treatment_Interaction,-0.3357693728615235,False
Dmel_CG16708 Cerk Gene Expression,706.4872496941083,0.15026160892755897,0.24985480959849443,0.6013957032447071,0.5475764598447364,0.9571409986177957,Sex_by_Treatment_Interaction,0.15026160892755897,False
Dmel_CG30149 rig Gene Expression,270.4907555861478,-0.19802100979364587,0.328480320428752,-0.6028397973284277,0.546615268814844,0.9571409986177957,Sex_by_Treatment_Interaction,-0.19802100979364587,False
Dmel_CG33158 CG33158 Gene Expression,214.88288266352288,0.2208190488834975,0.3682607680559977,0.5996268623703075,0.5487549406106645,0.9571409986177957,Sex_by_Treatment_Interaction,0.2208190488834975,False
Dmel_CG10369 Irk3 Gene Expression,154.0858042753955,-0.2555317466783852,0.4255555034457096,-0.6004663189862489,0.5481955010658193,0.9571409986177957,Sex_by_Treatment_Interaction,-0.2555317466783852,False
Dmel_CG6928 CG6928 Gene Expression,67.34421933607538,-0.3459954899051696,0.5781659881641771,-0.598436257040634,0.5495488793802588,0.9571785384066216,Sex_by_Treatment_Interaction,-0.3459954899051696,False
Dmel_CG7127 Exo70 Gene Expression,452.86746726760987,0.16915875172973932,0.2834186295827825,0.5968512090357507,0.5506067248438472,0.9574505948567409,Sex_by_Treatment_Interaction,0.16915875172973932,False
Dmel_CG11781 EMC6 Gene Expression,1666.3823526542494,0.1560000609144082,0.2612090145546747,0.5972231133767216,0.5503584295767778,0.9574505948567409,Sex_by_Treatment_Interaction,0.1560000609144082,False
Dmel_CG7639 CG7639 Gene Expression,1357.089703520911,-0.1335607850753672,0.22368475936808965,-0.5970938093979982,0.5504447508084447,0.9574505948567409,Sex_by_Treatment_Interaction,-0.1335607850753672,False
Dmel_CR34151 snRNA:U11 Gene Expression,11.759713490217074,-0.8304425010453446,1.390993428311726,-0.5970139643673714,0.5504980573798317,0.9574505948567409,Sex_by_Treatment_Interaction,-0.8304425010453446,False
Dmel_CG6041 CG6041 Gene Expression,208.7602650380365,-0.20985094299721274,0.35109861820946137,-0.5976980031064039,0.550041458125414,0.9574505948567409,Sex_by_Treatment_Interaction,-0.20985094299721274,False
Dmel_CG9523 Fic Gene Expression,461.19827135108886,-0.16704788148122673,0.2793224626973459,-0.5980467158569628,0.549808762450412,0.9574505948567409,Sex_by_Treatment_Interaction,-0.16704788148122673,False
Dmel_CG13931 CG13931 Gene Expression,18.010197690383883,0.7110478974103956,1.1909460549861168,0.597044588571801,0.5504776115823435,0.9574505948567409,Sex_by_Treatment_Interaction,0.7110478974103956,False
Dmel_CG3975 PolD3 Gene Expression,226.65645465617027,-0.2477651536384273,0.41496693855678124,-0.5970720330157695,0.550459289022553,0.9574505948567409,Sex_by_Treatment_Interaction,-0.2477651536384273,False
Dmel_CG8426 Not3 Gene Expression,4344.398894617295,0.12982244870333098,0.21747011955856266,0.5969668337280287,0.5505295241849801,0.9574505948567409,Sex_by_Treatment_Interaction,0.12982244870333098,False
Dmel_CG8789 wnd Gene Expression,1505.7574008476822,-0.13205372913297672,0.2216000934253995,-0.5959100787898897,0.5512352997664653,0.957515431505047,Sex_by_Treatment_Interaction,-0.13205372913297672,False
Dmel_CG11658 CG11658 Gene Expression,2067.109349744359,0.1193115286353734,0.20022229046933068,0.5958953339096333,0.551245150584992,0.957515431505047,Sex_by_Treatment_Interaction,0.1193115286353734,False
Dmel_CG7860 CG7860 Gene Expression,57.251879106866426,0.4017940723592784,0.6742125570202355,0.5959456972072075,0.5512115040289666,0.957515431505047,Sex_by_Treatment_Interaction,0.4017940723592784,False
Dmel_CG5776 CG5776 Gene Expression,57.805777057305065,-0.3855721285548534,0.6466506187734105,-0.5962603566145503,0.5510013102120699,0.957515431505047,Sex_by_Treatment_Interaction,-0.3855721285548534,False
Dmel_CG17820 fit Gene Expression,20.304838048703665,2.19962907534657,3.6908627695902245,0.5959660959138783,0.5511978764114642,0.957515431505047,Sex_by_Treatment_Interaction,2.19962907534657,False
Dmel_CG42324 CG42324 Gene Expression,2361.2097950842845,-0.16569201502760653,0.27793849529143816,-0.5961463339357391,0.5510774732895758,0.957515431505047,Sex_by_Treatment_Interaction,-0.16569201502760653,False
Dmel_CG6619 ssp6 Gene Expression,783.7740572282485,-0.17934962724693973,0.3010934464463645,-0.5956610127643157,0.5514017084083884,0.9576133249607429,Sex_by_Treatment_Interaction,-0.17934962724693973,False
Dmel_CG4086 mPges2 Gene Expression,1219.1150828207574,0.13201609708185677,0.2221593139736102,0.594240658744286,0.5523511621154279,0.9576959463601497,Sex_by_Treatment_Interaction,0.13201609708185677,False
Dmel_CG7729 Fit2 Gene Expression,11.152129931318278,-0.8165722714527057,1.3736700474111296,-0.5944457135042354,0.5522140411082643,0.9576959463601497,Sex_by_Treatment_Interaction,-0.8165722714527057,False
Dmel_CG33774 CG33774 Gene Expression,679.0597097254137,0.23784528017551307,0.39989279109429193,0.5947726127411754,0.5519954767328336,0.9576959463601497,Sex_by_Treatment_Interaction,0.23784528017551307,False
Dmel_CG11899 Psat Gene Expression,170.90054657071892,0.2833737874567253,0.47622207046239984,0.5950454735992735,0.5518130748776617,0.9576959463601497,Sex_by_Treatment_Interaction,0.2833737874567253,False
Dmel_CR45030 lncRNA:CR45030 Gene Expression,12.582205645189013,-0.773888099772735,1.2997683723402853,-0.5954046245788533,0.5515730349990633,0.9576959463601497,Sex_by_Treatment_Interaction,-0.773888099772735,False
Dmel_CG7644 beat-Ib Gene Expression,6278.617748048602,-0.1438586567609876,0.24182825502971741,-0.5948794393083195,0.551924061849473,0.9576959463601497,Sex_by_Treatment_Interaction,-0.1438586567609876,False
Dmel_CG10545 Gbeta13F Gene Expression,34802.77397241973,-0.14078498028583475,0.23691476342963935,-0.5942431710366841,0.5523494820334929,0.9576959463601497,Sex_by_Treatment_Interaction,-0.14078498028583475,False
Dmel_CG31359 Hsp70Bb Gene Expression,129.20899440591182,-0.42143650087912726,0.7082773730347921,-0.5950161856411943,0.5518326518549509,0.9576959463601497,Sex_by_Treatment_Interaction,-0.42143650087912726,False
Dmel_CG10755 Cyp4ae1 Gene Expression,231.31464173179307,0.2145073496917307,0.3608829704502259,0.594395876935169,0.5522473655008711,0.9576959463601497,Sex_by_Treatment_Interaction,0.2145073496917307,False
Dmel_CG4260 AP-2alpha Gene Expression,5963.432343031158,-0.13256567474159017,0.22322376822340645,-0.5938689943129891,0.5525997383197925,0.957866643527128,Sex_by_Treatment_Interaction,-0.13256567474159017,False
Dmel_CG8707 RagC-D Gene Expression,1016.0835201947388,0.16487064227197415,0.2776564090202118,0.5937937570170494,0.5526500651259374,0.957866643527128,Sex_by_Treatment_Interaction,0.16487064227197415,False
Dmel_CG17712 CG17712 Gene Expression,585.773449347584,-0.16705953970692247,0.28189333631313407,-0.5926338731233739,0.5534262047898537,0.9579956962826719,Sex_by_Treatment_Interaction,-0.16705953970692247,False
Dmel_CG6342 Irp-1B Gene Expression,741.1552709059372,0.15090354497859856,0.25457022238396887,0.5927776766875366,0.5533299492229433,0.9579956962826719,Sex_by_Treatment_Interaction,0.15090354497859856,False
Dmel_CG32810 inc Gene Expression,1415.6230436649696,0.15722127513816794,0.2651797298764309,0.5928857202299372,0.5532576351865042,0.9579956962826719,Sex_by_Treatment_Interaction,0.15722127513816794,False
Dmel_CG5796 Ppox Gene Expression,59.850593746514924,0.3819643599113712,0.6441193093006236,0.5930024987546222,0.5531794799955214,0.9579956962826719,Sex_by_Treatment_Interaction,0.3819643599113712,False
Dmel_CG14086 CG14086 Gene Expression,81.56805319639363,-0.32781360137369414,0.5526842182056569,-0.5931300199560119,0.5530941413429145,0.9579956962826719,Sex_by_Treatment_Interaction,-0.32781360137369414,False
Dmel_CG31991 mdy Gene Expression,18.32882387416609,0.7193544231709637,1.212265044165227,0.5933969857774093,0.5529155056505086,0.9579956962826719,Sex_by_Treatment_Interaction,0.7193544231709637,False
Dmel_CG14030 Bub1 Gene Expression,600.5138429186065,-0.1579177849210639,0.26636905568383057,-0.5928533422009273,0.553279305463168,0.9579956962826719,Sex_by_Treatment_Interaction,-0.1579177849210639,False
Dmel_CG13879 wac Gene Expression,287.0219082996621,-0.2023058004490773,0.341456343193421,-0.5924792568122812,0.553529707069816,0.9580013419895385,Sex_by_Treatment_Interaction,-0.2023058004490773,False
Dmel_CG1842 Dhc98D Gene Expression,10.988952808061798,-0.7899170154308285,1.3340956468062266,-0.5920992376535066,0.5537841373973923,0.9582681515674232,Sex_by_Treatment_Interaction,-0.7899170154308285,False
Dmel_CG9841 eEFSec Gene Expression,148.22597751753847,0.245307296226859,0.4147744688217641,0.5914233268110625,0.554236814514184,0.9583573794666287,Sex_by_Treatment_Interaction,0.245307296226859,False
Dmel_CG13337 CG13337 Gene Expression,427.66045417185376,-0.2077490109465634,0.3510159250070046,-0.5918506715682991,0.5539505882720642,0.9583573794666287,Sex_by_Treatment_Interaction,-0.2077490109465634,False
Dmel_CG15261 UK114 Gene Expression,78.36418537186863,0.3401758421704219,0.5751420138525659,0.591464080135213,0.5542095157009292,0.9583573794666287,Sex_by_Treatment_Interaction,0.3401758421704219,False
Dmel_CG8503 SmydA-1 Gene Expression,39.529021779860784,-0.49391203620057056,0.834922606416325,-0.591566251057151,0.5541410789025722,0.9583573794666287,Sex_by_Treatment_Interaction,-0.49391203620057056,False
Dmel_CG1750 CG1750 Gene Expression,280.67263215466625,0.19229829763753595,0.32523044172857113,0.5912678303282051,0.5543409806373758,0.9583641012936687,Sex_by_Treatment_Interaction,0.19229829763753595,False
Dmel_CG13366 spdi Gene Expression,1111.0063925082854,-0.1524094800994626,0.2579644815050938,-0.5908157557592016,0.5546438769617417,0.958568329886813,Sex_by_Treatment_Interaction,-0.1524094800994626,False
Dmel_CG17119 Ctns Gene Expression,8.487892849129796,0.9133402926573772,1.5459588117591123,0.5907921257087746,0.5546597116536649,0.958568329886813,Sex_by_Treatment_Interaction,0.9133402926573772,False
Dmel_CG13377 CG13377 Gene Expression,9.43185727393681,-0.9516527589694234,1.6135134387139467,-0.5898015697519939,0.5553236901703141,0.9586080616127388,Sex_by_Treatment_Interaction,-0.9516527589694234,False
Dmel_CG3654 Jarid2 Gene Expression,4279.380504598356,0.12106889636276368,0.20516513731801697,0.5901046247204289,0.5551205084973718,0.9586080616127388,Sex_by_Treatment_Interaction,0.12106889636276368,False
Dmel_CG8490 CG8490 Gene Expression,537.612348101095,-0.16663379670531284,0.28223786152619285,-0.5904019956934393,0.5549211729471786,0.9586080616127388,Sex_by_Treatment_Interaction,-0.16663379670531284,False
Dmel_CG3297 mnd Gene Expression,469.8648087087187,0.3007719908505071,0.5100523755374674,0.5896884423556871,0.5553995451720091,0.9586080616127388,Sex_by_Treatment_Interaction,0.3007719908505071,False
Dmel_CG8721 Odc1 Gene Expression,12.466474356514555,0.7630640096770582,1.2942602419055238,0.5895754076116935,0.555475343102038,0.9586080616127388,Sex_by_Treatment_Interaction,0.7630640096770582,False
Dmel_CG43741 Ack-like Gene Expression,1694.6478622100315,-0.14369863595472432,0.24343247951342947,-0.5903018210304056,0.5549883187389528,0.9586080616127388,Sex_by_Treatment_Interaction,-0.14369863595472432,False
Dmel_CG15365 CG15365 Gene Expression,20.915622777015614,-0.5998112319150374,1.0176447178179555,-0.5894112369601435,0.5555854403340965,0.9586080616127388,Sex_by_Treatment_Interaction,-0.5998112319150374,False
Dmel_CG8146 Socs16D Gene Expression,1867.4034139070275,-0.13673615940657882,0.2317945514979793,-0.5899023877952146,0.5552560931902482,0.9586080616127388,Sex_by_Treatment_Interaction,-0.13673615940657882,False
Dmel_CG9904 Seipin Gene Expression,60.06562520113221,0.36741423405074675,0.6232520240677695,0.5895114975363416,0.5555182016421937,0.9586080616127388,Sex_by_Treatment_Interaction,0.36741423405074675,False
Dmel_CG32423 shep Gene Expression,109038.90844040524,-0.12021398920926041,0.20402840606948136,-0.5892022171085424,0.5557256300569011,0.9586768675909394,Sex_by_Treatment_Interaction,-0.12021398920926041,False
Dmel_CG2727 emp Gene Expression,11.98912955172792,-0.8171148656528691,1.3877775312895153,-0.5887938428384918,0.5559995767086079,0.9588639598472662,Sex_by_Treatment_Interaction,-0.8171148656528691,False
Dmel_CG17523 GstE2 Gene Expression,586.5146999652488,-0.1954684613699578,0.33202129930155344,-0.5887226565920594,0.5560473367884391,0.9588639598472662,Sex_by_Treatment_Interaction,-0.1954684613699578,False
Dmel_CG1404 Ran Gene Expression,5681.827362219996,0.1168280883154054,0.19848742512394765,0.5885918880878768,0.5561350768476925,0.9588639598472662,Sex_by_Treatment_Interaction,0.1168280883154054,False
Dmel_CG7070 Pyk Gene Expression,13940.893603442459,0.12325004149772568,0.20952747799282495,0.5882285353615828,0.5563789063976365,0.9589383604043665,Sex_by_Treatment_Interaction,0.12325004149772568,False
Dmel_CG11137 EMC4 Gene Expression,3182.197392968625,0.16652178169645834,0.28306273645450053,0.588285776440323,0.5563404910442693,0.9589383604043665,Sex_by_Treatment_Interaction,0.16652178169645834,False
Dmel_CG5436 Hsp68 Gene Expression,896.1247584942782,0.6618148961893725,1.1258317268638447,0.5878453061834975,0.5566361306083225,0.9590979574719355,Sex_by_Treatment_Interaction,0.6618148961893725,False
Dmel_CG31659 CG31659 Gene Expression,20.680517022488964,0.5886908227180697,1.0020395749138198,0.5874925875743979,0.5568729272796662,0.9590979574719355,Sex_by_Treatment_Interaction,0.5886908227180697,False
Dmel_CG11111 rdgB Gene Expression,9279.704386867543,-0.14999830791046548,0.255284212600327,-0.5875737727083924,0.5568184195140542,0.9590979574719355,Sex_by_Treatment_Interaction,-0.14999830791046548,False
Dmel_CG14232 Acbp8 Gene Expression,1098.036674011616,-0.13824178227496206,0.23527103084934536,-0.5875852278790945,0.5568107287123527,0.9590979574719355,Sex_by_Treatment_Interaction,-0.13824178227496206,False
Dmel_CG14886 Gyc89Db Gene Expression,181.9376824157921,0.22780298949365055,0.388049975209623,0.5870454942577752,0.55717315267596,0.9592692884388668,Sex_by_Treatment_Interaction,0.22780298949365055,False
Dmel_CG4531 aos Gene Expression,57.22372443833934,-0.4299347689718182,0.7323022004310826,-0.5871002008716204,0.5571364126790213,0.9592692884388668,Sex_by_Treatment_Interaction,-0.4299347689718182,False
Dmel_CG13077 CG13077 Gene Expression,115.29240079640861,-0.44084557702226573,0.7515125166476802,-0.5866110906426066,0.5574649323599457,0.9594259604833424,Sex_by_Treatment_Interaction,-0.44084557702226573,False
Dmel_CG12655 CG12655 Gene Expression,39.196926143992144,-0.4775108600851286,0.8140052543853792,-0.5866188916012303,0.5574596919658739,0.9594259604833424,Sex_by_Treatment_Interaction,-0.4775108600851286,False
Dmel_CG15626 tank Gene Expression,337.91356677406054,-0.2042398401616113,0.3483579354396211,-0.5862930606241666,0.5576785935212978,0.9596208711348655,Sex_by_Treatment_Interaction,-0.2042398401616113,False
Dmel_CG18476 CG18476 Gene Expression,381.850365342229,0.17921872914170342,0.30610872760491714,0.5854740913268379,0.5582289825988476,0.9603385885156546,Sex_by_Treatment_Interaction,0.17921872914170342,False
Dmel_CG11516 Ptp99A Gene Expression,23264.996945615756,0.11360790032372835,0.19412722526109344,0.5852239435809697,0.5583971472618492,0.9603385885156546,Sex_by_Treatment_Interaction,0.11360790032372835,False
Dmel_CG2248 Rac1 Gene Expression,4245.505678998143,0.14970601163010094,0.25579870583382636,0.5852492925720818,0.5583801049935504,0.9603385885156546,Sex_by_Treatment_Interaction,0.14970601163010094,False
Dmel_CG7108 Prim1 Gene Expression,49.700859527177656,0.40685394453212625,0.6957524389703638,0.5847682620189227,0.5587035476357729,0.960692660085477,Sex_by_Treatment_Interaction,0.40685394453212625,False
Dmel_CG42233 CG42233 Gene Expression,297.6518448583556,-0.18531138264355523,0.31798018255598925,-0.5827765150456382,0.5600437566294559,0.9606932893288218,Sex_by_Treatment_Interaction,-0.18531138264355523,False
Dmel_CG14029 vri Gene Expression,86.981474230195,-0.3369327836142001,0.57689190682089,-0.5840483800006039,0.5591877628306613,0.9606932893288218,Sex_by_Treatment_Interaction,-0.3369327836142001,False
Dmel_CG14342 CG14342 Gene Expression,7.097608244408399,0.9712442006275877,1.670425624252648,0.5814351662990829,0.5609472022375941,0.9606932893288218,Sex_by_Treatment_Interaction,0.9712442006275877,False
Dmel_CR45185 asRNA:CR45185 Gene Expression,21.95124998998431,-0.5861956430402898,1.0079577221291582,-0.5815676889721527,0.5608579121536197,0.9606932893288218,Sex_by_Treatment_Interaction,-0.5861956430402898,False
Dmel_CG9008 CG9008 Gene Expression,247.67243036486335,-0.19474755368020424,0.33534237917675314,-0.5807424464462221,0.5614140495258888,0.9606932893288218,Sex_by_Treatment_Interaction,-0.19474755368020424,False
Dmel_CG7429 CCDC53 Gene Expression,245.96442494702632,0.20769772863304836,0.3563278076982842,0.5828838618425021,0.5599714852770481,0.9606932893288218,Sex_by_Treatment_Interaction,0.20769772863304836,False
Dmel_CG1691 Imp Gene Expression,7347.745283725088,0.1965043099553684,0.33716469186163245,0.5828140214516025,0.5600185048852935,0.9606932893288218,Sex_by_Treatment_Interaction,0.1965043099553684,False
Dmel_CG5912 arr Gene Expression,614.4087870139936,-0.16363909562064244,0.28148328482693824,-0.5813456941901582,0.5610074899419772,0.9606932893288218,Sex_by_Treatment_Interaction,-0.16363909562064244,False
Dmel_CG3782 mRpL28 Gene Expression,1849.2163975546455,0.1346106327686301,0.2317297204468146,0.5808949862325719,0.5613112316824562,0.9606932893288218,Sex_by_Treatment_Interaction,0.1346106327686301,False
Dmel_CG5812 TwdlT Gene Expression,16.191628803155197,-0.6654199495414614,1.1436600034452604,-0.5818337159093548,0.5606786913898416,0.9606932893288218,Sex_by_Treatment_Interaction,-0.6654199495414614,False
Dmel_CG13399 Chrac-14 Gene Expression,429.1149145518894,0.18062129724239387,0.3093390222787539,0.5838943173474929,0.5592914166551937,0.9606932893288218,Sex_by_Treatment_Interaction,0.18062129724239387,False
Dmel_CG8412 Alg12 Gene Expression,702.5671292050718,0.14700519456580205,0.25284324502264305,0.5814084317444873,0.5609652160694895,0.9606932893288218,Sex_by_Treatment_Interaction,0.14700519456580205,False
Dmel_CG8203 Cdk5 Gene Expression,847.7471094114038,-0.1810157282704918,0.31153695330897535,-0.5810409530806591,0.5612128527889746,0.9606932893288218,Sex_by_Treatment_Interaction,-0.1810157282704918,False
Dmel_CG8308 alphaTub67C Gene Expression,51.8583584018001,-0.4051932188681926,0.6977229433614931,-0.5807365555675305,0.5614180203935827,0.9606932893288218,Sex_by_Treatment_Interaction,-0.4051932188681926,False
Dmel_CG3319 Cdk7 Gene Expression,309.4588704058688,0.18389841853960698,0.3166203956128808,0.5808167164456843,0.5613639874736607,0.9606932893288218,Sex_by_Treatment_Interaction,0.18389841853960698,False
Dmel_CG5711 Arr1 Gene Expression,4102.04566879821,0.6771320609459467,1.1637634882194625,0.5818467994574625,0.5606698777969553,0.9606932893288218,Sex_by_Treatment_Interaction,0.6771320609459467,False
Dmel_CG15738 sicily Gene Expression,656.7708932596568,0.1706856186735336,0.29204839921816417,0.5844429181275159,0.5589223588990653,0.9606932893288218,Sex_by_Treatment_Interaction,0.1706856186735336,False
Dmel_CG8085 RN-tre Gene Expression,1655.0653744626193,-0.1280005004669516,0.22008914820175968,-0.5815847874044714,0.5608463922076057,0.9606932893288218,Sex_by_Treatment_Interaction,-0.1280005004669516,False
Dmel_CG8236 CG8236 Gene Expression,6.800710615565672,-0.982051762116788,1.6887031096985279,-0.5815419871478218,0.5608752287887466,0.9606932893288218,Sex_by_Treatment_Interaction,-0.982051762116788,False
Dmel_CR45597 lncRNA:CR45597 Gene Expression,27.94088451790956,-0.5058702835940495,0.8700224926636555,-0.5814450636158615,0.5609405334636158,0.9606932893288218,Sex_by_Treatment_Interaction,-0.5058702835940495,False
Dmel_CG9193 PCNA Gene Expression,17.963395433563655,0.6601954895496743,1.1315047720702271,0.5834668185638895,0.5595790879764067,0.9606932893288218,Sex_by_Treatment_Interaction,0.6601954895496743,False
Dmel_CG8306 CG8306 Gene Expression,27.867692870348808,0.5468496495116685,0.936568505304043,0.5838864390748886,0.559296717431738,0.9606932893288218,Sex_by_Treatment_Interaction,0.5468496495116685,False
Dmel_CG1210 Pdk1 Gene Expression,3434.2068555953765,-0.18414019138053453,0.31685707189120116,-0.5811459099885974,0.5611421189755879,0.9606932893288218,Sex_by_Treatment_Interaction,-0.18414019138053453,False
Dmel_CG11897 rdog Gene Expression,421.86642069862455,0.17434157856674787,0.29909786827403134,0.5828914113390382,0.5599664027401517,0.9606932893288218,Sex_by_Treatment_Interaction,0.17434157856674787,False
Dmel_CR45643 lncRNA:CR45643 Gene Expression,23.244178480211154,-0.6155674709219267,1.0558261439335652,-0.5830197276879132,0.5598800199265548,0.9606932893288218,Sex_by_Treatment_Interaction,-0.6155674709219267,False
Dmel_CG10961 Traf6 Gene Expression,712.234479948793,-0.15403082725130904,0.26430347022645506,-0.5827801924785002,0.5600412807188264,0.9606932893288218,Sex_by_Treatment_Interaction,-0.15403082725130904,False
Dmel_CG30050 CG30050 Gene Expression,17.985604597983766,-0.827082002829911,1.4232277025388067,-0.5811311860741125,0.5611520416318019,0.9606932893288218,Sex_by_Treatment_Interaction,-0.827082002829911,False
Dmel_CG18467 CG18467 Gene Expression,1561.9289256640839,0.23358880967709889,0.4024381634396087,0.5804340415447503,0.5616219544386494,0.9608702145668049,Sex_by_Treatment_Interaction,0.23358880967709889,False
Dmel_CG1635 CG1635 Gene Expression,1446.96871244658,0.13803371222583716,0.23794416595308435,0.5801096726744432,0.5618406612970787,0.9610723465216002,Sex_by_Treatment_Interaction,0.13803371222583716,False
Dmel_CG2104 CG2104 Gene Expression,7.149180992088258,-0.9689671896536136,1.67090863234092,-0.5799043531758549,0.561979119967732,0.9611371599018638,Sex_by_Treatment_Interaction,-0.9689671896536136,False
Dmel_CG34100 mld Gene Expression,868.9207330853907,-0.1465393404318067,0.25300228302551925,-0.5792016525677988,0.5624531158884766,0.9617757073798837,Sex_by_Treatment_Interaction,-0.1465393404318067,False
Dmel_CG9210 Ac13E Gene Expression,1014.9844652934814,-0.17338138796591449,0.299434343672824,-0.5790297326593876,0.5625691112117186,0.9618019670573157,Sex_by_Treatment_Interaction,-0.17338138796591449,False
Dmel_CG42698 pdm3 Gene Expression,5395.500249739874,0.1494712065143656,0.2583334976715669,0.5785978506914202,0.5628605553255353,0.9619006658438979,Sex_by_Treatment_Interaction,0.1494712065143656,False
Dmel_CG33273 Ilp5 Gene Expression,1366.0225257974482,1.7743540584443613,3.0659044287507276,0.5787375633125532,0.5627662659896645,0.9619006658438979,Sex_by_Treatment_Interaction,1.7743540584443613,False
Dmel_CG7018 Ets65A Gene Expression,2441.922422092668,0.14605626998823468,0.2526029136549283,0.5782050090988137,0.5631257173346647,0.9619006658438979,Sex_by_Treatment_Interaction,0.14605626998823468,False
Dmel_CG31229 CG31229 Gene Expression,1442.9514619644838,0.13834548372000616,0.23914975621872211,0.5784889180212162,0.5629340771585594,0.9619006658438979,Sex_by_Treatment_Interaction,0.13834548372000616,False
Dmel_CG18000 sw Gene Expression,1043.600686346057,-0.1553259237202357,0.2686376968259961,-0.578198538609585,0.5631300853193061,0.9619006658438979,Sex_by_Treatment_Interaction,-0.1553259237202357,False
Dmel_CG32259 CG32259 Gene Expression,7.476474700257542,1.101181824925561,1.9060879297036795,0.5777182719460118,0.5634543409474905,0.962110619338068,Sex_by_Treatment_Interaction,1.101181824925561,False
Dmel_CG3767 JhI-26 Gene Expression,68.94377442570243,0.3409451360176576,0.5901224335529424,0.5777532197258349,0.5634307426565035,0.962110619338068,Sex_by_Treatment_Interaction,0.3409451360176576,False
Dmel_CG2926 CG2926 Gene Expression,4170.656018286166,0.13452377366988919,0.23315389657007018,0.5769741601957766,0.5639569112475941,0.9621442454084753,Sex_by_Treatment_Interaction,0.13452377366988919,False
Dmel_CG5010 Chchd2 Gene Expression,16291.822572180883,0.12886108575781974,0.223185765970247,0.5773714340501368,0.5636885671035101,0.9621442454084753,Sex_by_Treatment_Interaction,0.12886108575781974,False
Dmel_CG31151 wge Gene Expression,3451.180818124052,0.18074467684884257,0.31310712175130717,0.5772614683367162,0.5637628388135193,0.9621442454084753,Sex_by_Treatment_Interaction,0.18074467684884257,False
Dmel_CG4144 GNBP2 Gene Expression,10.37589678868314,0.9554108126750024,1.6564639157307757,0.5767773167902107,0.5640898946537222,0.9621442454084753,Sex_by_Treatment_Interaction,0.9554108126750024,False
Dmel_CG9031 ics Gene Expression,918.8178110031544,0.13570343785321964,0.2354079646177157,0.5764606905870475,0.564303832559957,0.9621442454084753,Sex_by_Treatment_Interaction,0.13570343785321964,False
Dmel_CG17816 CG17816 Gene Expression,19329.382621093595,-0.11994293686489693,0.20804613542462636,-0.5765208597607016,0.5642631744632989,0.9621442454084753,Sex_by_Treatment_Interaction,-0.11994293686489693,False
Dmel_CG8709 Lpin Gene Expression,3992.369455215149,0.11675386054223244,0.2023996470832747,0.5768481428932314,0.5640420442380881,0.9621442454084753,Sex_by_Treatment_Interaction,0.11675386054223244,False
Dmel_CG5768 CG5768 Gene Expression,16.196419520396816,0.6718932441204141,1.1657773555466058,0.5763478257007136,0.5643801025175172,0.9621442454084753,Sex_by_Treatment_Interaction,0.6718932441204141,False
Dmel_CG8995 PGRP-LE Gene Expression,275.9014377873606,0.20760810874171465,0.36007175265561797,0.5765742722403344,0.564227083247033,0.9621442454084753,Sex_by_Treatment_Interaction,0.20760810874171465,False
Dmel_CG17005 CG17005 Gene Expression,10.657319056969392,0.815385859960895,1.4151879844820687,0.5761678793925815,0.5645017139045345,0.9621799321893413,Sex_by_Treatment_Interaction,0.815385859960895,False
Dmel_CG42260 CG42260 Gene Expression,16330.728846029246,0.10886197044581099,0.18906900320756978,0.5757790467975159,0.5647645379638082,0.9622846655946007,Sex_by_Treatment_Interaction,0.10886197044581099,False
