gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CG14764 CG14764 Gene Expression,1111.2419253423222,0.07393508340049365,0.15522057664119565,0.4763226950986035,0.6338444992119585,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.07393508340049365,False
Dmel_CG14762 CG14762 Gene Expression,11400.986863419554,0.04567250180205495,0.17326670167553013,0.2635965327462866,0.7920908305314369,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.04567250180205495,False
Dmel_CG14752 CG14752 Gene Expression,19.49454294926782,0.2727428681156697,0.8276551941885651,0.3295368289001888,0.741749961563303,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.2727428681156697,False
Dmel_CG14750 Vps25 Gene Expression,1484.2193474110388,-0.09459528521902175,0.1685221801124337,-0.5613224630485446,0.5745777309881632,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.09459528521902175,False
Dmel_CG14749 Gle1 Gene Expression,679.5397312054774,0.04328477208241513,0.17504030747972302,0.247284598077099,0.8046879776747529,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.04328477208241513,False
Dmel_CG14745 PGRP-SC2 Gene Expression,26.613905074351727,0.7823232500292309,0.7728381315664898,1.012273098434617,0.31140749370452037,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.7823232500292309,False
Dmel_CG14741 ATP8B Gene Expression,895.9865799554861,-0.016824749891520906,0.1896020088601365,-0.0887371921461655,0.9292907740542283,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.016824749891520906,False
Dmel_CG1474 Es2 Gene Expression,404.704806965079,0.26870767031599085,0.22238629909831173,1.2082923786469488,0.22693481897436074,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.26870767031599085,False
Dmel_CG14734 Tk Gene Expression,2338.561319920299,-0.16151447487707077,0.14586845300418438,-1.1072611764274867,0.2681810245759829,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.16151447487707077,False
Dmel_CG14724 COX5A Gene Expression,30901.77465166205,-0.03159980343735669,0.1623218034104818,-0.1946738070513339,0.8456483185235497,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.03159980343735669,False
Dmel_CG14723 HisCl1 Gene Expression,80.31820175329244,0.07030454787903907,0.38973812194484797,0.18038919962001537,0.8568470327001751,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.07030454787903907,False
Dmel_CG14722 CG14722 Gene Expression,761.7239277716967,-0.16246234749927796,0.17673491833543867,-0.9192430620355865,0.35796845199381033,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.16246234749927796,False
Dmel_CG14767 CG14767 Gene Expression,5214.08512357951,0.00875193778165139,0.15510439266692322,0.05642611167335292,0.9550023559811133,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.00875193778165139,False
Dmel_CG14815 Pex5 Gene Expression,528.5942059832503,-0.16500679567308146,0.1924836393902662,-0.8572510172593183,0.3913061728392099,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.16500679567308146,False
Dmel_CG14816 Pgam5 Gene Expression,357.49816333936167,0.025139462648949073,0.23722621800455482,0.10597253060986028,0.9156041468344764,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.025139462648949073,False
Dmel_CG14818 CG14818 Gene Expression,5741.419120217809,-0.09068589382464302,0.15108627336967748,-0.6002258961193186,0.5483556974141393,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.09068589382464302,False
Dmel_CG14906 Mettl4 Gene Expression,197.865564836461,-0.1304695742073581,0.2711665234210589,-0.48114189230050725,0.6304156559753469,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1304695742073581,False
Dmel_CG14904 Scp2 Gene Expression,7846.248160164551,-0.11137772703092073,0.18089809298930276,-0.6156932071003477,0.5380970214479115,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.11137772703092073,False
Dmel_CG14903 CG14903 Gene Expression,1358.7203046981763,0.1534944352196055,0.1706021409141144,0.8997216236394046,0.3682684129379702,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.1534944352196055,False
Dmel_CG1490 Usp7 Gene Expression,7147.742940486247,0.25559887678507787,0.2451948924159665,1.0424314889539432,0.2972116736746042,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.25559887678507787,False
Dmel_CG14899 Der-2 Gene Expression,795.1159765799293,-0.036298106881335925,0.19532528781574104,-0.18583413999920753,0.8525748309857485,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.036298106881335925,False
Dmel_CG14898 Sdhaf3 Gene Expression,764.4187138140587,0.010046924451517964,0.19928030009250447,0.050416044369936484,0.9597908510867974,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.010046924451517964,False
Dmel_CG14895 Pak3 Gene Expression,1771.149067770847,0.17742618156076986,0.16649916274197438,1.0656280706692154,0.28659180473611534,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.17742618156076986,False
Dmel_CG14894 Ttc1 Gene Expression,1145.8888311643916,-0.11481778724688545,0.16486153259781952,-0.6964498354324048,0.48614716264587,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.11481778724688545,False
Dmel_CG1489 Rpt6 Gene Expression,1708.5232770902865,0.0002474258117304067,0.1862530506166458,0.0013284389754220423,0.998940059363297,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.0002474258117304067,False
Dmel_CG14887 Dhfr Gene Expression,29.41632962343928,-0.4298400732041422,0.6005933680041543,-0.715692340447504,0.47418134141425894,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.4298400732041422,False
Dmel_CG14884 CSN5 Gene Expression,870.8464240350493,-0.00770310988543886,0.1984359333905496,-0.03881912793625974,0.9690345944401231,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.00770310988543886,False
Dmel_CG14883 CG14883 Gene Expression,914.099130899556,-0.07903608742387148,0.19433984330888066,-0.40669008515280514,0.6842356234914306,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.07903608742387148,False
Dmel_CG14882 CG14882 Gene Expression,334.3055337684797,-0.19516728522585197,0.251246727882061,-0.776795331310609,0.43727953166771194,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.19516728522585197,False
Dmel_CG14881 CG14881 Gene Expression,466.3779085169494,-0.08139956106275777,0.20624888594526283,-0.39466667026924307,0.6930889033748241,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.08139956106275777,False
Dmel_CG1488 Cyp311a1 Gene Expression,35.29012865512951,-0.14245116785538345,0.5369148025111787,-0.26531428671575424,0.7907673595631034,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.14245116785538345,False
Dmel_CG14877 CG14877 Gene Expression,14.45418074207594,0.3365198442537475,0.9333319984614596,0.36055749166264495,0.7184302713283708,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.3365198442537475,False
Dmel_CG1487 krz Gene Expression,1779.9323119877033,-0.22855794804776958,0.18738941204086695,-1.2196951020793232,0.2225804790230559,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.22855794804776958,False
Dmel_CG14869 AdamTS-A Gene Expression,21.849018402615066,0.602347758028397,0.6660961259664089,0.9042955431612485,0.36583870941386065,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.602347758028397,False
Dmel_CG14868 CG14868 Gene Expression,2197.6180578724498,-0.16492493839179964,0.1480755407136314,-1.1137892024365719,0.26536963023999616,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.16492493839179964,False
Dmel_CG14864 CG14864 Gene Expression,273.382252142956,-0.1351196026902373,0.23842393569160455,-0.5667199574501243,0.5709044594105408,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1351196026902373,False
Dmel_CG1486 CG1486 Gene Expression,673.2092981550209,-0.2505803262913704,0.26427497149756785,-0.9481803171575651,0.3430376655681414,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.2505803262913704,False
Dmel_CG14855 CG14855 Gene Expression,12.618194807151935,0.338523440115946,0.9639313464001659,0.35119040518826694,0.7254455078311357,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.338523440115946,False
Dmel_CG14853 CG14853 Gene Expression,3515.6822563261667,-0.02992810205606089,0.16163818292061166,-0.1851549028533687,0.8531075397381921,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.02992810205606089,False
Dmel_CG1484 fliI Gene Expression,360.68461605964876,-1.0039814160758622e-05,0.2354139913381,-4.26474828606916e-05,0.9999659722318787,0.9999659722318787,Cocaine_vs_Sucrose_Male,-1.0039814160758622e-05,False
Dmel_CG14834 CG14834 Gene Expression,29.856570935345793,-0.003952153369931288,0.5862781146612195,-0.006741089716806225,0.9946214293277661,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.003952153369931288,False
Dmel_CG1483 Map205 Gene Expression,2139.814927269396,-0.16072443778123463,0.17444181557342994,-0.9213641651968413,0.3568603312460893,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.16072443778123463,False
Dmel_CG14820 CG14820 Gene Expression,12.87905294314077,-1.087727090569188,0.9067865368861702,-1.1995404059530401,0.23031788317665858,0.9999659722318787,Cocaine_vs_Sucrose_Male,-1.087727090569188,False
Dmel_CG14721 CG14721 Gene Expression,1469.1916883078065,-0.01397461424787047,0.18938873845954965,-0.07378798951583503,0.9411790839500114,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.01397461424787047,False
Dmel_CG14907 CG14907 Gene Expression,23.652516452037478,-0.7785647902576168,0.6546897729871769,-1.1892117799629445,0.2343563401440404,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.7785647902576168,False
Dmel_CG1472 Sec24AB Gene Expression,794.5327814356319,-0.03362599696442918,0.17903658115038498,-0.1878163487504513,0.85102061938595,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.03362599696442918,False
Dmel_CG14715 CG14715 Gene Expression,504.1694940133319,0.11954386780940045,0.21763888307927204,0.549276241993294,0.5828158890718275,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.11954386780940045,False
Dmel_CG14622 DAAM Gene Expression,1655.1013741410816,-0.07365637664938961,0.16053306040833334,-0.45882372429726676,0.6463607566276276,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.07365637664938961,False
Dmel_CG1462 Alp4 Gene Expression,110.39325613454791,0.3934530870016084,0.4140145899581339,0.9503362841425352,0.3419414078476045,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.3934530870016084,False
Dmel_CG14619 Usp2 Gene Expression,4895.056906459343,0.0036600724827104817,0.159628468673367,0.022928695070048875,0.9817071510531379,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.0036600724827104817,False
Dmel_CG14615 CG14615 Gene Expression,15.464809855217972,-0.33924953414611314,0.8453576895093611,-0.40130886411290695,0.6881927382266166,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.33924953414611314,False
Dmel_CG14614 wap Gene Expression,1507.0517069041566,0.0690710655807799,0.17029671660034348,0.4055924680149739,0.6850420639822834,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.0690710655807799,False
Dmel_CG14612 e(y)2b Gene Expression,134.87654756724126,-0.26445245028157316,0.3244306892629821,-0.8151277269186121,0.4149992020218758,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.26445245028157316,False
Dmel_CG1461 Tat Gene Expression,29.016617743353947,-0.5577265215936047,0.6369030236774508,-0.8756851527777583,0.3812012189841246,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.5577265215936047,False
Dmel_CG14609 CG14609 Gene Expression,54.90162173153692,-0.3740704096059378,0.44237216791596645,-0.8456011402530113,0.39777528924028294,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.3740704096059378,False
Dmel_CG14593 CCHa2-R Gene Expression,153.631020117444,0.1453101556757809,0.3167326593038484,0.45877856737338146,0.6463931872471214,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.1453101556757809,False
Dmel_CG14591 CG14591 Gene Expression,3038.9741828436427,-0.13381209253136048,0.15245480891949392,-0.877716442529681,0.38009761916402174,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.13381209253136048,False
Dmel_CG14589 CG14589 Gene Expression,16.512317183679063,-0.48783545127138217,0.9069892560784785,-0.5378624366297582,0.5906720230824716,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.48783545127138217,False
Dmel_CG14577 ORMDL Gene Expression,617.7448080644051,-0.20539409751013282,0.23198033787778638,-0.8853944234633371,0.37594393902177137,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.20539409751013282,False
Dmel_CG14629 CG14629 Gene Expression,93.55095264346247,0.5726307689343717,0.4984024319791134,1.148932533616467,0.25058380124956237,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.5726307689343717,False
Dmel_CG14575 CapaR Gene Expression,41.210418857537704,0.44096642443237316,0.5289924443453344,0.8335968294936618,0.4045082128453724,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.44096642443237316,False
Dmel_CG14561 CG14561 Gene Expression,197.30579214391364,0.02893338843141932,0.26696273750851757,0.10837987616341471,0.9136943635924017,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.02893338843141932,False
Dmel_CG14556 CG14556 Gene Expression,11.799074427605136,-0.9106788231570189,0.9849618209411881,-0.9245828658483558,0.3551829290547085,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.9106788231570189,False
Dmel_CG14549 Sld5 Gene Expression,35.03298538137217,-0.06328537883611865,0.5610799132411238,-0.11279209492734377,0.91019538568276,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.06328537883611865,False
Dmel_CG14544 Trmt61 Gene Expression,47.06113685825039,0.027503526176743103,0.492131528056594,0.05588653562870343,0.9554321970777233,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.027503526176743103,False
Dmel_CG14543 CG14543 Gene Expression,749.1858303931183,-0.09093322665869918,0.18322130658529728,-0.496302686371063,0.6196808712467508,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.09093322665869918,False
Dmel_CG14542 Vps2 Gene Expression,1137.9369997875933,0.07865955224141366,0.17444479961985204,0.4509137126060943,0.6520517400350806,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.07865955224141366,False
Dmel_CG1454 wdn Gene Expression,373.350932760358,-0.013882593065259298,0.21529033568543166,-0.06448312238940278,0.9485855455228275,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.013882593065259298,False
Dmel_CG14536 Herp Gene Expression,822.4150308839971,0.0858113889691595,0.17313445869883404,0.4956343735040505,0.6201523965045435,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.0858113889691595,False
Dmel_CG14534 TwdlE Gene Expression,18.63774158363111,-0.060243410464506986,0.721966674626123,-0.08344347818506247,0.9334989184399312,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.060243410464506986,False
Dmel_CG1453 Klp10A Gene Expression,2428.627929836297,0.12892225614534392,0.19258590761240107,0.6694272584306283,0.5032229682501301,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.12892225614534392,False
Dmel_CG14523 Nepl19 Gene Expression,30.48816793716769,-0.073692193901069,0.6053997496576505,-0.12172485030385531,0.903116931884951,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.073692193901069,False
Dmel_CG14521 DIP-gamma Gene Expression,2796.236808013023,-0.0284658152304711,0.15734725065782793,-0.18091078879016273,0.8564376003560512,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.0284658152304711,False
Dmel_CG14562 CG14562 Gene Expression,886.4500469320303,0.08198267805427993,0.1860230705165214,0.4407124225325522,0.6594212021282941,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.08198267805427993,False
Dmel_CG1463 CG1463 Gene Expression,569.9092985842248,-0.042085803267699944,0.2838914288801944,-0.14824612153211805,0.8821485341929989,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.042085803267699944,False
Dmel_CG14636 CG14636 Gene Expression,14.819649224502214,-0.8672757493653244,0.8335985589687069,-1.0403997704102097,0.298154208333666,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.8672757493653244,False
Dmel_CG14637 abs Gene Expression,398.5124123943617,0.18665731191018783,0.23371642756691363,0.7986486609151484,0.4244941633250626,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.18665731191018783,False
Dmel_CG14711 CG14711 Gene Expression,267.2089119084115,-0.17683727268310306,0.2758082115476321,-0.6411602892126482,0.5214185470866864,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.17683727268310306,False
Dmel_CG14710 CG14710 Gene Expression,287.99024756485517,0.1967182201312261,0.23253881064261978,0.8459586577724224,0.3975758078014976,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.1967182201312261,False
Dmel_CG14709 Mrp4 Gene Expression,26.76473094772,0.6394683269750919,0.6669183735978983,0.9588404702741677,0.33763911791563184,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.6394683269750919,False
Dmel_CG14704 PGRP-LB Gene Expression,58.55121365199753,0.1590636206200295,0.47905973908100036,0.33203295464813565,0.7398643750448741,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.1590636206200295,False
Dmel_CG14701 Dph3 Gene Expression,265.66986318436113,-0.0035709295106345204,0.4189673629602846,-0.00852316869124009,0.9931995776276799,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.0035709295106345204,False
Dmel_CG1470 Gycbeta100B Gene Expression,3946.5895468557824,-0.07902625868576355,0.1436673706837051,-0.5500640702873724,0.5822754293283081,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.07902625868576355,False
Dmel_CG14696 CG14696 Gene Expression,28.01147669601672,0.6848193386473946,0.6331751572141714,1.0815638150751936,0.27944639039759467,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.6848193386473946,False
Dmel_CG14695 CG14695 Gene Expression,24.301371669806755,-0.1368073666243111,0.6459464350690606,-0.21179367080133277,0.8322680064865465,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1368073666243111,False
Dmel_CG1469 Fer2LCH Gene Expression,27396.00850927204,-0.20009385924402834,0.1707079304017959,-1.1721415564764135,0.24114022796476875,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.20009385924402834,False
Dmel_CG14688 Phyhd1 Gene Expression,140.56198272422571,0.27323875789261837,0.3194302020925669,0.8553942492057691,0.3923329262067635,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.27323875789261837,False
Dmel_CG14687 CG14687 Gene Expression,2016.7734975086564,0.09289428940144935,0.24863222370558902,0.3736212789193711,0.7086861003573058,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.09289428940144935,False
Dmel_CG14685 Cap-H2 Gene Expression,527.3969584363148,-0.15722431635607612,0.1885213381461681,-0.8339868468054997,0.4042883958506064,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.15722431635607612,False
Dmel_CG14683 CG14683 Gene Expression,921.7352651984792,0.1297766499591159,0.22743353460210355,0.5706135209399131,0.5682616511354757,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.1297766499591159,False
Dmel_CG14672 Spec2 Gene Expression,229.86013929945136,-0.3139587337127035,0.2780218219685867,-1.1292593203283776,0.2587884561077618,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.3139587337127035,False
Dmel_CG14671 CG14671 Gene Expression,925.711080443554,-0.1507771147800025,0.17715673714350183,-0.8510944444515756,0.3947168912733312,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1507771147800025,False
Dmel_CG14670 Hcs Gene Expression,643.7378250027148,0.043875738287034415,0.17622562458111532,0.24897479235114725,0.803380280327701,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.043875738287034415,False
Dmel_CG1467 Syx16 Gene Expression,1619.9350165771082,0.10956821703972316,0.18764161129274118,0.5839228105368639,0.5592722456473229,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.10956821703972316,False
Dmel_CG14669 CG14669 Gene Expression,3869.4769705300914,-0.07417955056066923,0.15633782821280864,-0.47448241675517755,0.6351559337126982,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.07417955056066923,False
Dmel_CG14667 CG14667 Gene Expression,670.4190144259956,-0.10538551595263337,0.21555840994332773,-0.48889540417532396,0.6249157495801849,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.10538551595263337,False
Dmel_CG14657 CG14657 Gene Expression,1112.2069329868,0.23258684461656282,0.19961497047558593,1.1651773615096146,0.2439472073094502,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.23258684461656282,False
Dmel_CG14650 CG14650 Gene Expression,617.1409950441131,0.021363069383868227,0.18873981435981368,0.11318793258502238,0.9098815625859635,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.021363069383868227,False
Dmel_CG14648 lost Gene Expression,4855.271183037314,-0.1429363248894278,0.15061579566209285,-0.9490128459707244,0.3426140786465409,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1429363248894278,False
Dmel_CG14647 CG14647 Gene Expression,1669.5209843180705,0.02758967655259646,0.1713389627693163,0.1610239498749742,0.8720745375089669,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.02758967655259646,False
Dmel_CG14646 CG14646 Gene Expression,243.16438050340957,0.25637199442789843,0.2518086549502705,1.01812225031951,0.308619862496628,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.25637199442789843,False
Dmel_CG14643 TwdlG Gene Expression,505.93582963568775,0.01176255513857566,0.24972510675089904,0.04710201265549489,0.9624319232527828,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.01176255513857566,False
Dmel_CG14640 TwdlV Gene Expression,11.031140548774943,-0.3739260833894115,0.9483469247695197,-0.3942925037483389,0.6933650970970224,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.3739260833894115,False
Dmel_CG1464 ey Gene Expression,965.7538341767314,-0.015053516467777708,0.16332929307212044,-0.09216666639909234,0.9265656216466013,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.015053516467777708,False
Dmel_CG14716 Ho Gene Expression,1800.4748020294746,-0.08472717947276848,0.17152857695515505,-0.4939537246608173,0.6213388610538098,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.08472717947276848,False
Dmel_CG14916 Gr32a Gene Expression,14.485307990461813,-0.3749847427708368,0.842587604398095,-0.44503947223233636,0.6562912290135037,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.3749847427708368,False
Dmel_CG1492 CG1492 Gene Expression,876.9378918584205,-0.07621844385830717,0.19918570073508932,-0.38265017808519947,0.7019791599414786,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.07621844385830717,False
Dmel_CG14920 AstCC Gene Expression,215.55223407658517,-0.17428581101948476,1.0845025613358665,-0.16070576246938809,0.8723251506369284,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.17428581101948476,False
Dmel_CG15218 CycK Gene Expression,1362.6469460238322,-0.1117022641780262,0.16316412088793633,-0.6846006558926339,0.49359595304964554,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1117022641780262,False
Dmel_CG15209 CG15209 Gene Expression,2284.951673454477,0.37680883250200325,0.7051450083162502,0.5343707011437971,0.5930850855740142,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.37680883250200325,False
Dmel_CG15203 CG15203 Gene Expression,86.33434481296064,-0.4669646569197844,0.4334112860903506,-1.0774169291531535,0.2812940443608918,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.4669646569197844,False
Dmel_CG15202 CG15202 Gene Expression,70.03156906744144,-0.34875484623716746,0.41600874894071793,-0.838335364641251,0.401842379375942,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.34875484623716746,False
Dmel_CG15196 CG15196 Gene Expression,13.894444071304214,0.5968680521745166,0.8832340502669378,0.6757756361341893,0.4991831056769507,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.5968680521745166,False
Dmel_CG15191 e(y)2 Gene Expression,518.511006723987,0.012229172285692539,0.21340392787143989,0.05730528208955794,0.9543020127706847,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.012229172285692539,False
Dmel_CG1519 Prosalpha7 Gene Expression,1769.7976171131754,-0.1728341068794555,0.16670628624874947,-1.036758185720498,0.2998485673116069,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.1728341068794555,False
Dmel_CG15186 CG15186 Gene Expression,92.06088431342096,-0.11672336607381682,0.44001464693968023,-0.26527154694879496,0.7908002817985451,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.11672336607381682,False
Dmel_CG15173 Ttc19 Gene Expression,677.7095784203075,0.05517185904598533,0.17579399388720876,0.3138438226813606,0.7536396590116489,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.05517185904598533,False
Dmel_CG1517 na Gene Expression,2437.394692130307,0.06206535851921888,0.1988011575052142,0.312198174789757,0.7548899191426971,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.06206535851921888,False
Dmel_CG15168 EMC5 Gene Expression,1639.9026772094746,-0.09987867044723223,0.1621199220771096,-0.6160789443244775,0.5378424180109435,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.09987867044723223,False
Dmel_CG15162 MESR3 Gene Expression,329.4888284928088,-0.14825578386529628,0.21887268654182432,-0.6773608265504892,0.49817704655294315,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.14825578386529628,False
Dmel_CG15224 CkIIbeta Gene Expression,7092.027802191251,0.08063262108758606,0.15329586153450403,0.5259934631010059,0.5988927488277287,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.08063262108758606,False
Dmel_CG15161 IFT46 Gene Expression,12.626952901381603,-0.6995130727064099,0.8764799732118893,-0.7980936177503537,0.42481616485270624,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.6995130727064099,False
Dmel_CG1516 Pcb Gene Expression,948.0792408143452,0.28884438531461126,0.2565681195067208,1.1257999858670864,0.2602501901654216,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.28884438531461126,False
Dmel_CG1515 Ykt6 Gene Expression,1245.1792948897569,0.1317454176044948,0.23934918163122673,0.5504318699007685,0.582023194505497,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.1317454176044948,False
Dmel_CG15141 CG15141 Gene Expression,816.8078758366162,0.04613238593175631,0.1741852896048647,0.2648466241690476,0.7911276180513641,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.04613238593175631,False
Dmel_CG1514 snz Gene Expression,1044.1346063282847,0.09595352092623498,0.1761549903211763,0.5447107728897534,0.5859524544097385,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.09595352092623498,False
Dmel_CG1513 CG1513 Gene Expression,3819.9218489991886,-0.01504728477579545,0.15482944418508246,-0.09718619643049282,0.922578529803834,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.01504728477579545,False
Dmel_CG1512 Cul2 Gene Expression,1476.2730482836882,0.0026816699737409527,0.157223545521956,0.017056414577334804,0.9863916099776607,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.0026816699737409527,False
Dmel_CG15119 mip40 Gene Expression,431.7667267334931,0.04893468010052396,0.21719476034712124,0.22530322565017877,0.8217433904727178,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.04893468010052396,False
Dmel_CG15118 CG15118 Gene Expression,526.197507913072,-0.20371982020402957,0.19434443960865405,-1.0482410539465625,0.2945275601542474,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.20371982020402957,False
Dmel_CG15112 ena Gene Expression,2482.237563383972,-0.030239947871376228,0.16235087922957833,-0.18626291409616758,0.8522385887592345,0.9999659722318787,Cocaine_vs_Sucrose_Male,-0.030239947871376228,False
Dmel_CG15111 CG15111 Gene Expression,1032.199524532599,0.0764261254208463,0.1949419123382216,0.39204563299988565,0.6950244969142072,0.9999659722318787,Cocaine_vs_Sucrose_Male,0.0764261254208463,False
