gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CG7562 Trf Gene Expression,176.61031868151576,2.238020210665346,0.44922236193012816,4.981987541870071,6.293448763117075e-07,6.622008820441816e-05,Cocaine_vs_Sucrose_Female,2.238020210665346,True
Dmel_CG6409 CG6409 Gene Expression,39.94866827381652,-4.94069063771649,0.9921382567414262,-4.979840868089966,6.363657676652498e-07,6.622008820441816e-05,Cocaine_vs_Sucrose_Female,-4.94069063771649,True
Dmel_CG2893 zyd Gene Expression,384.3702126471469,1.4383926557065292,0.2892420051525975,4.972972908785035,6.593387804333186e-07,6.758222499441515e-05,Cocaine_vs_Sucrose_Female,1.4383926557065292,True
Dmel_CG7949 galla-2 Gene Expression,432.9161567538349,1.6976463619636348,0.34311679861198024,4.947721501340563,7.508723644885918e-07,7.607976888467743e-05,Cocaine_vs_Sucrose_Female,1.6976463619636348,True
Dmel_CG4293 CG4293 Gene Expression,558.2844771987885,-0.9934846422229193,0.2012001503793446,-4.937792741952698,7.901174802835863e-07,7.825714144606532e-05,Cocaine_vs_Sucrose_Female,-0.9934846422229193,False
Dmel_CG1343 Sp1 Gene Expression,713.3321741394038,1.1144269619796854,0.22562236584213735,4.939346140707627,7.838496341952166e-07,7.825714144606532e-05,Cocaine_vs_Sucrose_Female,1.1144269619796854,True
Dmel_CR45474 lncRNA:CR45474 Gene Expression,34.299653619303726,-3.133660792696941,0.6377747819789981,-4.913428503669078,8.949737848052455e-07,8.66944386050356e-05,Cocaine_vs_Sucrose_Female,-3.133660792696941,True
Dmel_CG1812 CG1812 Gene Expression,1135.0400625403513,0.9254174415224701,0.18829174251189065,4.914806295682509,8.887028316909858e-07,8.66944386050356e-05,Cocaine_vs_Sucrose_Female,0.9254174415224701,False
Dmel_CG9565 Nep3 Gene Expression,2401.490874773109,0.9079099723750341,0.18502759449548192,4.9068895634224114,9.253209958324914e-07,8.677345296024905e-05,Cocaine_vs_Sucrose_Female,0.9079099723750341,False
Dmel_CG5685 Calx Gene Expression,5267.881758114343,0.9113348143479211,0.18567370752397822,4.9082599065903265,9.188802952668974e-07,8.677345296024905e-05,Cocaine_vs_Sucrose_Female,0.9113348143479211,False
Dmel_CG1668 Obp19d Gene Expression,70.71787951696737,-3.6195061498023766,0.7373022044244091,-4.909121562477929,9.148525841006509e-07,8.677345296024905e-05,Cocaine_vs_Sucrose_Female,-3.6195061498023766,True
Dmel_CG5099 msi Gene Expression,17398.277388072926,0.7882760363187791,0.16101670392542097,4.895616523636512,9.799800252115575e-07,8.905694765195753e-05,Cocaine_vs_Sucrose_Female,0.7882760363187791,False
Dmel_CG2124 CG2124 Gene Expression,263.8435154481148,-1.2110645489987661,0.2472779901595772,-4.897583275475604,9.702252104028347e-07,8.905694765195753e-05,Cocaine_vs_Sucrose_Female,-1.2110645489987661,True
